,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price
1212,2016-04-27,0,3.6,32,17.2,1121.36,0.7,2,439,256
1213,2016-04-28,0,2,34.4,17.2,1121.36,0.7,2,377,259
1214,2016-04-29,0.3,2.5,47.6,16.2,1121.36,0.7,2,383,263
1215,2016-04-30,0,2.8,45.3,15.9,1121.36,0.7,2,,
1216,2016-05-01,0,2.2,40.5,18.8,1157.91,0.7,2,,
1217,2016-05-02,16.5,2.2,64.5,21.1,1157.91,0.7,2,384,264
1218,2016-05-03,27,4.9,86.1,12.9,1157.91,0.7,2,384,271
1219,2016-05-04,0,5.1,46.6,15.7,1157.91,0.7,2,387,271
1220,2016-05-05,7.5,1.7,50.8,18.9,1157.91,0.7,2,,
1221,2016-05-06,9.5,2,89.3,16.3,1157.91,0.7,2,,
1222,2016-05-07,0,2.6,60.3,16.5,1157.91,0.7,2,,
1223,2016-05-08,0,2.1,44.8,19.4,1157.91,0.7,2,,
1224,2016-05-09,0,2,43,20.2,1157.91,0.7,2,396,272
1225,2016-05-10,13.5,2.3,82.4,14.5,1157.91,0.7,2,388,272
1226,2016-05-11,0,2,60.9,16.4,1157.91,0.7,2,388,273
1227,2016-05-12,0,2.7,62.4,17.8,1157.91,0.7,2,390,280
1228,2016-05-13,0.5,2.1,57,18.6,1157.91,0.7,2,393,280
1229,2016-05-14,0,2.3,47.1,20.2,1157.91,0.7,2,,
1230,2016-05-15,45,2.7,73.9,17.4,1157.91,0.7,2,,
1231,2016-05-16,2.5,3.2,57,15.9,1157.91,0.7,2,389,283
1232,2016-05-17,0,1.9,48.8,19.3,1157.91,0.7,2,389,284
1233,2016-05-18,0,1.9,40.3,22.3,1157.91,0.7,2,371,284
1234,2016-05-19,0,1.6,36.4,24.3,1157.91,0.7,2,358,280
1235,2016-05-20,0,1.8,32,24,1157.91,0.7,2,358,279
1236,2016-05-21,0,2,23.8,24.1,1157.91,0.7,2,,
1237,2016-05-22,0,1.9,35,24.7,1157.91,0.7,2,,
1238,2016-05-23,0,2.1,43,23.3,1157.91,0.7,2,366,276
1239,2016-05-24,38.5,2.6,82.6,16.8,1157.91,0.7,2,366,273
1240,2016-05-25,0,2.7,67.9,19.7,1157.91,0.7,2,366,282
1241,2016-05-26,0,1.8,72,19.4,1157.91,0.7,2,336,283
1242,2016-05-27,0,1.7,61.3,20.9,1157.91,0.7,2,348,283
1243,2016-05-28,0,2.1,56.1,21.7,1157.91,0.7,2,,
1244,2016-05-29,0,2.3,56.1,21.5,1157.91,0.7,2,,
1245,2016-05-30,0,2.4,57.3,22.1,1157.91,0.7,2,348,288
1246,2016-05-31,0,2.5,63.6,21.6,1157.91,0.7,2,348,285
1247,2016-06-01,0,2.1,45.8,23.3,1225.25,0.7,2,342,281
1248,2016-06-02,0,2.4,38.3,23.2,1225.25,0.7,2,325,281
1249,2016-06-03,0,2.2,48.1,22.2,1225.25,0.7,2,325,284
1250,2016-06-04,0,1.6,51.8,21.2,1225.25,0.7,2,,
1251,2016-06-05,0,1.7,47.3,24.7,1225.25,0.7,2,,
1252,2016-06-06,0,2.3,49.1,23.3,1225.25,0.7,2,,
1253,2016-06-07,0.1,1.7,69.5,21.7,1225.25,0.7,2,307,281
1254,2016-06-08,0,2.3,65.9,22.1,1225.25,0.7,2,318,286
1255,2016-06-09,0,2,59.5,24.1,1225.25,0.7,2,304,263
1256,2016-06-10,0,2.2,60.9,24.6,1225.25,0.7,2,301,263
1257,2016-06-11,3,1.7,74.3,23.5,1225.25,0.7,2,,
1258,2016-06-12,1.5,2.1,79.4,23.5,1225.25,0.7,2,,
1259,2016-06-13,0,2.4,70.5,23.5,1225.25,0.7,2,297,262
1260,2016-06-14,0,2.1,62.5,23.8,1225.25,0.7,2,287,344
1261,2016-06-15,15.5,2.7,81.8,20.9,1225.25,0.7,2,287,362
1262,2016-06-16,0,2.8,73.5,20.9,1225.25,0.7,2,285,357
1263,2016-06-17,0,2.5,63.1,23.8,1225.25,0.7,2,280,348
1264,2016-06-18,0,1.8,58,24.5,1225.25,0.7,2,,
1265,2016-06-19,0,1.9,64.5,24.1,1225.25,0.7,2,,
1266,2016-06-20,0,1.7,66,24.7,1225.25,0.7,2,282,342
1267,2016-06-21,0,1.7,60.1,26,1225.25,0.7,2,282,346
1268,2016-06-22,30.5,2,75.1,24.3,1225.25,0.7,2,282,349
1269,2016-06-23,0.1,2.1,71,24.7,1225.25,0.7,2,268,346
1270,2016-06-24,3.5,2,75.8,23.1,1225.25,0.7,2,262,345
1271,2016-06-25,0,2.8,63.1,22.8,1225.25,0.7,2,,
1272,2016-06-26,0,2.7,58.4,24.4,1225.25,0.7,2,,
1273,2016-06-27,0,1.6,55.5,24.4,1225.25,0.7,2,259,329
1274,2016-06-28,0,1.8,61.1,24.7,1225.25,0.7,2,259,332
1275,2016-06-29,0,2.2,58,25.3,1225.25,0.7,2,257,335
1276,2016-06-30,0.2,2.8,78.1,24.6,1225.25,0.7,2,242,336
1277,2016-07-01,108.5,2.3,86.5,24,1228.37,0.7,2,242,339
1278,2016-07-02,4,2.4,81.4,23.5,1228.37,0.7,2,,
1279,2016-07-03,0,1.6,70.4,23.5,1228.37,0.7,2,,
1280,2016-07-04,29.5,3,85.1,21.8,1228.37,0.7,2,244,339
1281,2016-07-05,100.5,2.8,93.6,23.1,1228.37,0.7,2,244,344
1282,2016-07-06,0,1.9,74,22.9,1228.37,0.7,2,244,344
1283,2016-07-07,0,1.3,71.6,24,1228.37,0.7,2,224,343
1284,2016-07-08,0,1.8,66.5,27.3,1228.37,0.7,2,224,360
1285,2016-07-09,0,2,64.8,27.7,1228.37,0.7,2,,
1286,2016-07-10,0,1.8,64.4,27.9,1228.37,0.7,2,,
1287,2016-07-11,0,1.7,67.4,28.4,1228.37,0.7,2,219,356
1288,2016-07-12,3,2.1,65.5,26.3,1228.37,0.7,2,218,360
1289,2016-07-13,0,2.1,69,26.3,1228.37,0.7,2,218,363
1290,2016-07-14,0.1,2.1,66.9,27.5,1228.37,0.7,2,214,361
1291,2016-07-15,1.5,2.6,60,26.2,1228.37,0.7,2,214,359
1292,2016-07-16,46.5,3.5,92.8,20.8,1228.37,0.7,2,,
1293,2016-07-17,2.5,2.6,82.9,21.7,1228.37,0.7,2,,
1294,2016-07-18,0.2,1.5,75.1,24.4,1228.37,0.7,2,211,358
1295,2016-07-19,0,1.5,65.5,27.1,1228.37,0.7,2,211,362
1296,2016-07-20,0,1.9,62.5,28.6,1228.37,0.7,2,211,363
1297,2016-07-21,0,2.2,61.3,28.3,1228.37,0.7,2,213,366
1298,2016-07-22,0,2.2,64,29.1,1228.37,0.7,2,213,369
1299,2016-07-23,0.5,1.9,70.4,28.7,1228.37,0.7,2,,
1300,2016-07-24,0.5,2,77.9,28,1228.37,0.7,2,,
1301,2016-07-25,0,1.9,75.3,28.4,1228.37,0.7,2,217,371
1302,2016-07-26,0,2.6,69,28.4,1228.37,0.7,2,217,370
1303,2016-07-27,0.5,3.2,76.4,27.6,1228.37,0.7,2,217,370
1304,2016-07-28,0.2,2.8,70.6,28,1228.37,0.7,2,212,372
1305,2016-07-29,59.5,1.6,82.3,26.3,1228.37,0.7,2,208,383
1306,2016-07-30,0.5,2.1,73.5,28.6,1228.37,0.7,2,,
1307,2016-07-31,0.2,1.6,72.1,28.9,1228.37,0.7,2,,
1308,2016-08-01,0,1.6,72,28.4,1207.22,0.7,2,212,385
1309,2016-08-02,2,1.2,72.5,27.2,1207.22,0.7,2,212,387
1310,2016-08-03,0,1.6,65.4,29.1,1207.22,0.7,2,212,387
1311,2016-08-04,0,1.6,59.6,30.7,1207.22,0.7,2,204,392
1312,2016-08-05,0,1.8,60.1,31.2,1207.22,0.7,2,204,394
1313,2016-08-06,0,1.7,64.8,30.5,1207.22,0.7,2,,
1314,2016-08-07,0,1.9,56,30.6,1207.22,0.7,2,,
1315,2016-08-08,0,1.8,63.1,30.5,1207.22,0.7,2,207,410
1316,2016-08-09,1,1.9,68.3,29.3,1207.22,0.7,2,207,396
1317,2016-08-10,0,1.9,66.3,29.4,1207.22,0.7,2,207,392
1318,2016-08-11,0,2,64.1,30.5,1207.22,0.7,2,206,388
1319,2016-08-12,0,2,68.3,30.4,1207.22,0.7,2,208,386
1320,2016-08-13,0,2.4,67.9,30.2,1207.22,0.7,2,,
1321,2016-08-14,0.2,1.9,74,28.9,1207.22,0.7,2,,
1322,2016-08-15,0,1.9,65.5,29.1,1207.22,0.7,2,,
1323,2016-08-16,0.5,1.6,64.9,29.3,1207.22,0.7,2,215,384
1324,2016-08-17,0,1.9,60.4,29.9,1207.22,0.7,2,215,391
1325,2016-08-18,0,1.6,61.9,29.9,1207.22,0.7,2,215,391
1326,2016-08-19,11.5,1.4,69.5,28.9,1207.22,0.7,2,214,390
1327,2016-08-20,0,1.7,59,30.1,1207.22,0.7,2,,
1328,2016-08-21,0,2.1,57.5,30.7,1207.22,0.7,2,,
1329,2016-08-22,0.4,2.1,58,30.7,1207.22,0.7,2,214,390
1330,2016-08-23,8,2.1,68.8,28.3,1207.22,0.7,2,214,397
1331,2016-08-24,0,1.8,59.1,29.1,1207.22,0.7,2,214,423
1332,2016-08-25,4.5,1.9,70.4,27.1,1207.22,0.7,2,214,434
1333,2016-08-26,20,3.6,57,23,1207.22,0.7,2,214,435
1334,2016-08-27,0,3.1,43.3,23.4,1207.22,0.7,2,,
1335,2016-08-28,1.5,2.6,62.5,21,1207.22,0.7,2,,
1336,2016-08-29,0,2,54.5,22.2,1207.22,0.7,2,214,432
1337,2016-08-30,0,3.3,60.4,20.6,1207.22,0.7,2,209,429
1338,2016-08-31,17.5,3.8,85.3,17.7,1207.22,0.7,2,207,427
1339,2016-09-01,0,3.1,71.3,23.2,1203.04,0.7,2,208,427
1340,2016-09-02,4.5,2.7,68.5,24.2,1203.04,0.7,2,214,433
1341,2016-09-03,0.5,1.8,73.8,23.9,1203.04,0.7,2,,
1342,2016-09-04,0,1.5,71.3,25.6,1203.04,0.7,2,,
1343,2016-09-05,0,1.7,66.1,26.4,1203.04,0.7,2,214,437
1344,2016-09-06,0,1.8,69,24.7,1203.04,0.7,2,214,433
1345,2016-09-07,0,1.8,69.8,24.3,1203.04,0.7,2,214,427
1346,2016-09-08,4.5,1.3,76.4,23,1203.04,0.7,2,209,425
1347,2016-09-09,0,1.8,71.1,23.9,1203.04,0.7,2,209,431
1348,2016-09-10,0,1.6,65.4,24.4,1203.04,0.7,2,,
1349,2016-09-11,0,1.7,66.3,24.5,1203.04,0.7,2,,
1350,2016-09-12,2.5,1.9,68.9,23.4,1203.04,0.7,2,205,428
1351,2016-09-13,0,1.8,62.5,24.6,1203.04,0.7,2,211,429
1352,2016-09-14,0,1.8,66.1,24.6,1203.04,0.7,2,,
1353,2016-09-15,0,1.3,68.1,23.9,1203.04,0.7,2,,
1354,2016-09-16,0,1.5,64.9,24.6,1203.04,0.7,2,,
1355,2016-09-17,7,2.9,64.8,23.1,1203.04,0.7,2,,
1356,2016-09-18,0,3.1,53.4,23.5,1203.04,0.7,2,,
1357,2016-09-19,0,3.5,53.3,21.9,1203.04,0.7,2,211,429
1358,2016-09-20,0,3.1,41.1,20.6,1203.04,0.7,2,209,431
1359,2016-09-21,0,2,43.4,20.2,1203.04,0.7,2,209,429
1360,2016-09-22,0,1.8,46.3,21.9,1203.04,0.7,2,212,423
1361,2016-09-23,0,1.6,57.9,21.4,1203.04,0.7,2,217,418
1362,2016-09-24,0,1.6,60.6,22.3,1203.04,0.7,2,,
1363,2016-09-25,0,1.2,57.6,23,1203.04,0.7,2,,
1364,2016-09-26,0,1.8,59.1,23.6,1203.04,0.7,2,219,418
1365,2016-09-27,13.5,1.3,82.5,21,1203.04,0.7,2,219,403
1366,2016-09-28,0.5,1.3,84.6,19.9,1203.04,0.7,2,217,407
1367,2016-09-29,0,3,64.4,20.4,1203.04,0.7,2,218,423
1368,2016-09-30,0,1.6,66.9,20.5,1203.04,0.7,2,217,435
1369,2016-10-01,0,1.2,69,21.1,1211.14,0.7,2,,
1370,2016-10-02,18.5,2.7,84.1,19,1211.14,0.7,2,,
1371,2016-10-03,6.5,2.7,73.3,22.7,1211.14,0.7,2,,
1372,2016-10-04,0,2.4,58.9,22,1211.14,0.7,2,223,432
1373,2016-10-05,0,3,61.9,21.1,1211.14,0.7,2,217,440
1374,2016-10-06,0,2.6,59.3,18,1211.14,0.7,2,218,437
1375,2016-10-07,2,2.6,67.8,19.7,1211.14,0.7,2,218,435
1376,2016-10-08,6,2.9,66.4,16.8,1211.14,0.7,2,,
1377,2016-10-09,0,2.9,46.3,11.3,1211.14,0.7,2,,
1378,2016-10-10,0,1.6,43.3,14,1211.14,0.7,2,222,430
1379,2016-10-11,0,1.8,62.4,15.4,1211.14,0.7,2,222,423
1380,2016-10-12,0,2,57,15.5,1211.14,0.7,2,222,422
1381,2016-10-13,0,1.4,44.1,15.2,1211.14,0.7,2,224,421
1382,2016-10-14,0,1.3,61.8,16.7,1211.14,0.7,2,228,421
1383,2016-10-15,0,1.3,60.6,19.1,1211.14,0.7,2,,
1384,2016-10-16,1.5,1.5,74.1,17.2,1211.14,0.7,2,,
1385,2016-10-17,0,1.4,76.1,17.5,1211.14,0.7,2,228,420
1386,2016-10-18,0,1.4,70.9,17,1211.14,0.7,2,228,421
1387,2016-10-19,0,1.5,67.6,18,1211.14,0.7,2,228,417
1388,2016-10-20,0,1.8,61.3,18.6,1211.14,0.7,2,228,405
1389,2016-10-21,0,3,58.6,17.9,1211.14,0.7,2,228,399
1390,2016-10-22,0,1.8,59,18.3,1211.14,0.7,2,,
1391,2016-10-23,2.5,4,66.3,13.3,1211.14,0.7,2,,
1392,2016-10-24,0,2.4,54.8,15.1,1211.14,0.7,2,228,398
1393,2016-10-25,37,2.2,84,14.1,1211.14,0.7,2,228,396
1394,2016-10-26,0,1.4,81,13.3,1211.14,0.7,2,228,401
1395,2016-10-27,0,1.9,65.4,14.6,1211.14,0.7,2,228,402
1396,2016-10-28,0.3,2.5,61.8,14.6,1211.14,0.7,2,228,400
1397,2016-10-29,0,3,40.3,7.8,1211.14,0.7,2,,
1398,2016-10-30,0,1.5,31.9,7.9,1211.14,0.7,2,,
1399,2016-10-31,0.5,2,59.9,5.7,1211.14,0.7,2,228,401
1400,2016-11-01,0,2.7,43.6,1.5,1222.73,0.7,2,228,403
1401,2016-11-02,0.1,1.4,53.1,4.1,1222.73,0.7,2,228,403
1402,2016-11-03,0.2,1.6,62.8,9.1,1222.73,0.7,2,235,401
1403,2016-11-04,0,2.7,67,12.3,1222.73,0.7,2,235,399
1404,2016-11-05,0,2.2,77.4,15,1222.73,0.7,2,,
1405,2016-11-06,0,3.4,59.4,14,1222.73,0.7,2,,
1406,2016-11-07,5.5,2.8,71.3,12.8,1222.73,0.7,2,235,398
1407,2016-11-08,0.5,3.5,58,4.1,1222.73,0.7,2,235,396
1408,2016-11-09,0,1.9,41.1,2.1,1222.73,0.7,2,235,382
1409,2016-11-10,0.4,2,55.5,6,1222.73,0.7,2,243,380
1410,2016-11-11,4,2.2,63.3,9.1,1222.73,0.7,2,243,377
1411,2016-11-12,0,2.3,62.1,11.4,1222.73,0.7,2,,
1412,2016-11-13,0.5,1.7,74.8,14.4,1222.73,0.7,2,,
1413,2016-11-14,1.5,1.7,78.5,13.2,1222.73,0.7,2,249,374
1414,2016-11-15,0,2.8,44.3,5.2,1222.73,0.7,2,251,369
1415,2016-11-16,0,1.4,44.3,5.2,1222.73,0.7,2,252,352
1416,2016-11-17,0,1.2,56.4,9.1,1222.73,0.7,2,274,349
1417,2016-11-18,0,1.9,58.4,10.3,1222.73,0.7,2,261,354
1418,2016-11-19,0,2.2,71.1,13,1222.73,0.7,2,,
1419,2016-11-20,0,2.5,48.6,9.8,1222.73,0.7,2,,
1420,2016-11-21,0,2.2,40.5,9.5,1222.73,0.7,2,261,351
1421,2016-11-22,0.2,3.9,43.3,2,1222.73,0.7,2,261,334
1422,2016-11-23,0,3,37.5,-1.8,1222.73,0.7,2,261,326
1423,2016-11-24,0,2.1,37.8,-2.5,1222.73,0.7,2,273,321
1424,2016-11-25,0,1.5,43.9,1,1222.73,0.7,2,273,315
1425,2016-11-26,2.8,2.3,69.6,0.9,1222.73,0.7,2,,
1426,2016-11-27,0,1.5,81.3,3.3,1222.73,0.7,2,,
1427,2016-11-28,0,2.5,57.9,1.4,1222.73,0.7,2,273,311
1428,2016-11-29,0,1.6,40.8,1.7,1222.73,0.7,2,273,295
1429,2016-11-30,1,2,59.8,6,1222.73,0.7,2,273,292
1430,2016-12-01,0,3.6,47.6,4.1,1249.65,0.7,2,283,288
1431,2016-12-02,0,1.8,48.4,1.6,1249.65,0.7,2,,
1432,2016-12-03,0,1.4,58.8,4.5,1249.65,0.7,2,,
1433,2016-12-04,0,1.2,60.1,5.5,1249.65,0.7,2,,
1434,2016-12-05,1.5,3,69.1,5.9,1249.65,0.7,2,283,286
1435,2016-12-06,0,2.5,38.5,-1.1,1249.65,0.7,2,283,283
1436,2016-12-07,0,2.3,58.3,1.7,1249.65,0.7,2,284,274
1437,2016-12-08,3,1.7,70,2.1,1249.65,0.7,2,283,271
1438,2016-12-09,3,2.8,65.8,1.4,1249.65,0.7,2,285,266
1439,2016-12-10,0,1.9,47.6,-1.6,1249.65,0.7,2,,
1440,2016-12-11,0,1.2,42.6,-1.1,1249.65,0.7,2,,
1441,2016-12-12,0,1.9,37.9,2.3,1249.65,0.7,2,288,261
1442,2016-12-13,0,2,53.6,3.4,1249.65,0.7,2,288,258
1443,2016-12-14,0.1,2.7,68.1,-1.4,1249.65,0.7,2,288,247
1444,2016-12-15,0,3,41.8,-5,1249.65,0.7,2,272,243
1445,2016-12-16,0,2.2,40.3,-4.7,1249.65,0.7,2,272,240
1446,2016-12-17,0,1.8,60.1,2.7,1249.65,0.7,2,,
1447,2016-12-18,0,1.9,68.8,4.9,1249.65,0.7,2,,
1448,2016-12-19,0.1,2.5,66,7.2,1249.65,0.7,2,276,239
1449,2016-12-20,0,1.2,71.3,7.6,1249.65,0.7,2,276,237
1450,2016-12-21,29,3.5,75.5,7.9,1249.65,0.7,2,276,230
1451,2016-12-22,23.5,3.5,90.3,5.5,1249.65,0.7,2,276,229
1452,2016-12-23,0.1,3.6,71.1,-2.5,1249.65,0.7,2,272,228
1453,2016-12-24,0,1.8,66,-2.4,1249.65,0.7,2,,
1454,2016-12-25,0,1.7,69.5,1,1249.65,0.7,2,,
1455,2016-12-26,0,1.4,73.8,2.5,1249.65,0.7,2,272,226
1456,2016-12-27,0.5,3.5,54.6,-2.3,1249.65,0.7,2,272,225
1457,2016-12-28,0,1.8,49,-3.7,1249.65,0.7,2,272,222
1458,2016-12-29,0.3,2.8,53.1,-4.2,1249.65,0.7,2,323,221
1459,2016-12-30,0,1.3,50.9,-3.9,1249.65,0.7,2,323,221
1460,2016-12-31,0,1.5,65.4,0.7,1249.65,0.7,2,,
1461,2017-01-01,0,1.5,75.9,2.7,1300.18,1,3.8,,
1462,2017-01-02,0.3,2.1,77.8,5,1300.18,1,3.8,323,221
1463,2017-01-03,0,1.8,61.8,2,1300.18,1,3.8,464,221
1464,2017-01-04,0,1.7,55,3.9,1300.18,1,3.8,441,223
1465,2017-01-05,0,3.1,52.3,3.8,1300.18,1,3.8,410,223
1466,2017-01-06,0,2.4,58.5,5.4,1300.18,1,3.8,410,223
1467,2017-01-07,0,1.4,64.9,4.6,1300.18,1,3.8,,
1468,2017-01-08,0,2.6,61.4,6.5,1300.18,1,3.8,,
1469,2017-01-09,0,3.3,60.8,1.5,1300.18,1,3.8,408,223
1470,2017-01-10,0,3.2,45.1,-3.7,1300.18,1,3.8,408,223
1471,2017-01-11,0,2.1,36.4,-3.8,1300.18,1,3.8,408,225
1472,2017-01-12,0,3.1,43.1,-2.2,1300.18,1,3.8,555,226
1473,2017-01-13,0.6,2.9,47.4,-6,1300.18,1,3.8,555,225
1474,2017-01-14,0,3.8,33.3,-8.4,1300.18,1,3.8,,
1475,2017-01-15,0,2.3,35.3,-6.6,1300.18,1,3.8,,
1476,2017-01-16,0,1.4,37.6,-3.8,1300.18,1,3.8,555,225
1477,2017-01-17,0,1.5,46.6,-2,1300.18,1,3.8,553,224
1478,2017-01-18,0,1.3,68.9,-0.5,1300.18,1,3.8,551,223
1479,2017-01-19,0,1.6,55.4,-1.2,1300.18,1,3.8,551,223
1480,2017-01-20,4,3,70.3,-4.4,1300.18,1,3.8,593,224
1481,2017-01-21,2.1,1.6,78.1,-5.2,1300.18,1,3.8,,
1482,2017-01-22,0,3.8,51.3,-8.3,1300.18,1,3.8,,
1483,2017-01-23,0,2.2,48.4,-8.9,1300.18,1,3.8,593,225
1484,2017-01-24,0,2,49.6,-7,1300.18,1,3.8,593,225
1485,2017-01-25,0,1.5,50.6,-5.2,1300.18,1,3.8,593,225
1486,2017-01-26,0.3,2.2,64.4,-1.3,1300.18,1,3.8,581,226
1487,2017-01-27,3,3.4,47.3,-2.6,1300.18,1,3.8,,
1488,2017-01-28,0,1.7,38,-1.6,1300.18,1,3.8,,
1489,2017-01-29,4.5,1.8,71.1,0.8,1300.18,1,3.8,,
1490,2017-01-30,0.1,3.3,61.4,-4.8,1300.18,1,3.8,,
1491,2017-01-31,0,1.7,44.8,-5.4,1300.18,1,3.8,581,226
1492,2017-02-01,0,2.5,44.5,-4,1307.5,1,3.8,585,225
1493,2017-02-02,0,2.7,52.9,-2.7,1307.5,1,3.8,597,226
1494,2017-02-03,0,1.5,65.4,1.5,1307.5,1,3.8,597,226
1495,2017-02-04,0,1.6,69.4,0.9,1307.5,1,3.8,,
1496,2017-02-05,0.5,2.1,75.3,1.2,1307.5,1,3.8,,
1497,2017-02-06,0,3,51,-1.7,1307.5,1,3.8,596,226
1498,2017-02-07,0,1.5,45.4,-2,1307.5,1,3.8,596,226
1499,2017-02-08,0,2,50.1,-2.2,1307.5,1,3.8,596,226
1500,2017-02-09,0,3.8,47,-5.3,1307.5,1,3.8,557,229
1501,2017-02-10,0,4.1,44.3,-6.6,1307.5,1,3.8,537,228
1502,2017-02-11,0,2.8,45.4,-4.8,1307.5,1,3.8,,
1503,2017-02-12,0,2.1,51.3,-2.2,1307.5,1,3.8,,
1504,2017-02-13,0,1.6,59.6,0.1,1307.5,1,3.8,537,229
1505,2017-02-14,0,2.5,46,0.3,1307.5,1,3.8,537,229
1506,2017-02-15,0,1.4,52.1,1.8,1307.5,1,3.8,537,228
1507,2017-02-16,0,2,63.9,5.5,1307.5,1,3.8,486,228
1508,2017-02-17,4,3.9,56.9,0.8,1307.5,1,3.8,486,228
1509,2017-02-18,0,2.8,49.4,-2.6,1307.5,1,3.8,,
1510,2017-02-19,1,1.9,68,2.3,1307.5,1,3.8,,
1511,2017-02-20,0.5,4.2,53.8,-1.5,1307.5,1,3.8,486,229
1512,2017-02-21,0,1.6,37.1,-0.6,1307.5,1,3.8,506,229
1513,2017-02-22,5.1,2.7,70.8,1.7,1307.5,1,3.8,500,229
1514,2017-02-23,0,3.8,56.4,-1.5,1307.5,1,3.8,503,229
1515,2017-02-24,0,2.2,51.3,-0.8,1307.5,1,3.8,503,229
1516,2017-02-25,0,2.3,63.6,2.6,1307.5,1,3.8,,
1517,2017-02-26,0,2.1,52.8,3.6,1307.5,1,3.8,,
1518,2017-02-27,0,1.8,37.4,3.7,1307.5,1,3.8,503,229
1519,2017-02-28,0,2,41.5,5.6,1307.5,1,3.8,503,229
1520,2017-03-01,5,1.8,65,5,1297.28,1,3.8,,
1521,2017-03-02,0.5,3.1,59.5,1.8,1297.28,1,3.8,503,229
1522,2017-03-03,0,2.1,54.4,3.3,1297.28,1,3.8,531,230
1523,2017-03-04,0,1.6,60,5.7,1297.28,1,3.8,,
1524,2017-03-05,0.5,2.1,71.6,5.2,1297.28,1,3.8,,
1525,2017-03-06,0,4,41.3,0.1,1297.28,1,3.8,540,230
1526,2017-03-07,0,3.9,37.5,-1.3,1297.28,1,3.8,540,230
1527,2017-03-08,0,3.1,50.6,-0.1,1297.28,1,3.8,540,231
1528,2017-03-09,0,3.1,47.3,3.2,1297.28,1,3.8,535,231
1529,2017-03-10,0,2.2,37.4,4.8,1297.28,1,3.8,535,224
1530,2017-03-11,0,1.8,37.4,7.3,1297.28,1,3.8,,
1531,2017-03-12,0,2,58.4,8.2,1297.28,1,3.8,,
1532,2017-03-13,0,2.5,49.8,6.9,1297.28,1,3.8,535,224
1533,2017-03-14,0,3.2,37.5,5.8,1297.28,1,3.8,535,223
1534,2017-03-15,0,2.1,34.9,6.3,1297.28,1,3.8,525,222
1535,2017-03-16,0,1.9,41.8,6.2,1297.28,1,3.8,528,222
1536,2017-03-17,0,2,43.1,7.7,1297.28,1,3.8,531,224
1537,2017-03-18,0,2.3,34.1,9.5,1297.28,1,3.8,,
1538,2017-03-19,0,1.6,36,10.9,1297.28,1,3.8,,
1539,2017-03-20,0,1.8,40.4,10.2,1297.28,1,3.8,521,226
1540,2017-03-21,0,3.1,48.1,7.4,1297.28,1,3.8,521,228
1541,2017-03-22,0,2.5,32.8,7.6,1297.28,1,3.8,521,228
1542,2017-03-23,0,2.2,34,9.1,1297.28,1,3.8,521,230
1543,2017-03-24,0,2.1,41.4,8.7,1297.28,1,3.8,521,230
1544,2017-03-25,0,2.1,41.1,8.1,1297.28,1,3.8,,
1545,2017-03-26,0,2.2,53.1,7.3,1297.28,1,3.8,,
1546,2017-03-27,0.4,2.5,67.4,6.1,1297.28,1,3.8,521,251
1547,2017-03-28,0,1.9,59.8,7.1,1297.28,1,3.8,528,252
1548,2017-03-29,0,2.3,54.9,8.8,1297.28,1,3.8,528,253
1549,2017-03-30,0,1.9,50,10.6,1297.28,1,3.8,397,253
1550,2017-03-31,1.5,2.4,70.6,8.6,1297.28,1,3.8,397,254
1551,2017-04-01,1,2.1,60.5,9,1277.84,1,3.8,,
1552,2017-04-02,0,2.1,53.1,9,1277.84,1,3.8,,
1553,2017-04-03,0,2.1,45.6,11.4,1277.84,1,3.8,397,252
1554,2017-04-04,0,2,35.3,14.1,1277.84,1,3.8,394,250
1555,2017-04-05,37.5,2.4,66,12,1277.84,1,3.8,394,248
1556,2017-04-06,3,2.4,90,10.4,1277.84,1,3.8,397,245
1557,2017-04-07,0,2.1,68.1,14.5,1277.84,1,3.8,397,242
1558,2017-04-08,0.5,2.5,74.5,13,1277.84,1,3.8,,
1559,2017-04-09,0.5,2.8,59.6,14.8,1277.84,1,3.8,,
1560,2017-04-10,0,2.8,25.8,16.5,1277.84,1,3.8,408,244
1561,2017-04-11,0,3.2,36.8,15.3,1277.84,1,3.8,408,245
1562,2017-04-12,0,3.7,21.8,11.5,1277.84,1,3.8,408,247
1563,2017-04-13,0,2.5,54,12.7,1277.84,1,3.8,410,250
1564,2017-04-14,6,3.5,57.9,13,1277.84,1,3.8,410,254
1565,2017-04-15,0,2.2,59.4,16.8,1277.84,1,3.8,,
1566,2017-04-16,0,1.4,52.9,18.7,1277.84,1,3.8,,
1567,2017-04-17,5.5,2.2,66.5,14.7,1277.84,1,3.8,410,254
1568,2017-04-18,7.5,2.5,76.5,11.7,1277.84,1,3.8,410,254
1569,2017-04-19,0,2.9,43.1,12.6,1277.84,1,3.8,410,258
1570,2017-04-20,0.1,2.3,45.4,12.9,1277.84,1,3.8,401,262
1571,2017-04-21,0,2,56.5,13.1,1277.84,1,3.8,415,270
1572,2017-04-22,0,2.1,48.4,14.8,1277.84,1,3.8,,
1573,2017-04-23,0,2.4,40,14.9,1277.84,1,3.8,,
1574,2017-04-24,0,2.7,39.4,15.1,1277.84,1,3.8,417,273
1575,2017-04-25,0,2.7,56.8,16,1277.84,1,3.8,416,275
