,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul
3639,2021-12-18,2.8,2,64.1,-5.7,,,
3640,2021-12-19,0.2,2,63.8,-0.8,,,
3641,2021-12-20,0,2.1,77.9,5.2,,,
3642,2021-12-21,0,2,70.9,5.2,,,
3643,2021-12-22,0,1.7,47.4,2.2,,,
3644,2021-12-23,0,1.4,53.5,2.7,,,
3645,2021-12-24,0.2,2.6,65.3,-0.3,,,
3646,2021-12-25,0,3.9,42.4,-11.7,,,
3647,2021-12-26,0,3.1,43.5,-12.1,,,
3648,2021-12-27,0,1.7,60.9,-7.6,,,
3649,2021-12-28,0,2.2,73.8,-4.1,,,
3650,2021-12-29,0.2,2.6,72.9,0.4,,,
3651,2021-12-30,0,3.3,48.5,-3.9,,,
3652,2021-12-31,0,3.5,35.9,-6.7,,,
3653,2022-01-01,0,1.5,46.3,-4.3,1453.53,2.5,8.7
3654,2022-01-02,0.3,2.3,57.9,-1.3,,,
3655,2022-01-03,0,1.8,58.3,-1.9,,,
3656,2022-01-04,0,2.4,51.8,-2.5,,,
3657,2022-01-05,0,1.7,47.6,-2.8,,,
3658,2022-01-06,0,2.3,47.1,-2.2,,,
3659,2022-01-07,0,1.5,47.1,-1.6,,,
3660,2022-01-08,0,1.7,64.3,0.3,,,
3661,2022-01-09,0,1.7,71.5,1.3,,,
3662,2022-01-10,0.9,2,68.3,0.5,,,
3663,2022-01-11,0.2,4,55.5,-7.4,,,
3664,2022-01-12,0,2.4,47.8,-7.7,,,
3665,2022-01-13,0,3.3,45.8,-6.4,,,
3666,2022-01-14,0,1.7,41.8,-4.8,,,
3667,2022-01-15,0,1.9,48.3,-1,,,
3668,2022-01-16,0,3.3,54.5,-2,,,
3669,2022-01-17,0.5,2.2,59.9,-5.8,,,
3670,2022-01-18,0,2.3,47.9,-5.6,,,
3671,2022-01-19,1.7,2.1,72.3,-5.3,,,
3672,2022-01-20,0,1.8,63.5,-5,,,
3673,2022-01-21,0,1.8,55.6,-2.7,,,
3674,2022-01-22,0,1.7,52.4,0.3,,,
3675,2022-01-23,0,1.7,52.4,2,,,
3676,2022-01-24,0,3.5,56,4.6,,,
3677,2022-01-25,0.7,2.3,80,2.8,,,
3678,2022-01-26,0,2.2,62.8,1.3,,,
3679,2022-01-27,0,2.1,50,-1.1,,,
3680,2022-01-28,0,2.8,51.6,-2.7,,,
3681,2022-01-29,0,2.4,48.9,-3.6,,,
3682,2022-01-30,0,2.2,45.4,-2.8,,,
3683,2022-01-31,1.2,1.9,59,-0.7,,,
3684,2022-02-01,1.7,2.6,76.6,-1.3,1536.64,,
3685,2022-02-02,0,2.4,60.5,-3.4,,,
3686,2022-02-03,0,2.4,52.4,-3.4,,,
3687,2022-02-04,0,3.1,53.3,-5.2,,,
3688,2022-02-05,0,3.1,48.8,-6.6,,,
3689,2022-02-06,0,2.5,50.3,-3.9,,,
3690,2022-02-07,0,1.8,51.3,-2.5,,,
3691,2022-02-08,0,1.9,53.8,-0.1,,,
3692,2022-02-09,0,1.8,52.3,1,,,
3693,2022-02-10,0,2.3,57.8,1.4,,,
3694,2022-02-11,0,1.8,61.1,2.9,,,
3695,2022-02-12,0,1.7,50.4,4.8,,,
3696,2022-02-13,0,1.8,44.9,4.8,,,
3697,2022-02-14,1.7,2.9,68.3,2.5,,,
3698,2022-02-15,0,3.8,58,-4.7,,,
3699,2022-02-16,0,3.7,50.4,-7.3,,,
3700,2022-02-17,0,2.5,41.6,-6.2,,,
3701,2022-02-18,0,2,40.4,-1.2,,,
3702,2022-02-19,0.1,2.9,52.9,-1.7,,,
3703,2022-02-20,0,4.1,41.1,-4.8,,,
3704,2022-02-21,0.1,2.9,56.3,-3,,,
3705,2022-02-22,0,3.2,43.3,-4.5,,,
3706,2022-02-23,0,2.6,38.5,-5.6,,,
3707,2022-02-24,0,2.2,52.4,-2.4,,,
3708,2022-02-25,0,2.3,77.5,3,,,
3709,2022-02-26,1.1,3.9,78.4,5.4,,,
3710,2022-02-27,0,2.8,56.6,3.7,,,
3711,2022-02-28,0,1.5,62.3,6.8,,,
3712,2022-03-01,2.3,2.3,70.5,5.8,1826.93,,
3713,2022-03-02,0,2.7,55.9,3.5,,,
3714,2022-03-03,0,2.1,52.9,5.8,,,
3715,2022-03-04,0,3.6,60.5,6.9,,,
3716,2022-03-05,0,4.3,38.4,2.3,,,
3717,2022-03-06,0,2.6,39.5,1.4,,,
3718,2022-03-07,0,2,45.8,2.8,,,
3719,2022-03-08,0,2,56.1,6,,,
3720,2022-03-09,0,1.9,69.6,7.1,,,
3721,2022-03-10,0,2.1,51.4,9.3,,,
3722,2022-03-11,0,1.9,58.4,11.2,,,
3723,2022-03-12,2.6,2.7,72.1,12.8,,,
3724,2022-03-13,42.1,1.9,95.5,11.7,,,
3725,2022-03-14,8.7,3.2,90.3,8.2,,,
3726,2022-03-15,0,2,72.6,7.2,,,
3727,2022-03-16,0,2.1,62.6,10.3,,,
3728,2022-03-17,1.2,2.7,62,10.7,,,
3729,2022-03-18,0,4.4,60.8,7.5,,,
3730,2022-03-19,14.6,3,84.6,3.4,,,
3731,2022-03-20,0,2.6,66.1,5.4,,,
3732,2022-03-21,0,2.4,49.5,5,,,
3733,2022-03-22,0,2.2,48.9,7.1,,,
3734,2022-03-23,0,2.3,56.8,6.2,,,
3735,2022-03-24,0,1.8,70.6,8.2,,,
3736,2022-03-25,10.9,2.6,70,12,,,
3737,2022-03-26,19.8,2.9,80.9,11.8,,,
3738,2022-03-27,0,3,49.1,8.1,,,
3739,2022-03-28,0,2.1,35.6,8.2,,,
3740,2022-03-29,0,2.1,52.9,9.7,,,
3741,2022-03-30,0.4,1.8,76.5,10.8,,,
3742,2022-03-31,0,2.5,63.5,10.9,,,
3743,2022-04-01,0,2.6,50.5,9.2,1906.42,,
3744,2022-04-02,0,2.3,55,8.2,,,
3745,2022-04-03,0,2.1,55,9.6,,,
3746,2022-04-04,0,2.3,50.3,10.3,,,
3747,2022-04-05,0,2.4,41.1,10.3,,,
3748,2022-04-06,0,2.5,52.3,11.7,,,
3749,2022-04-07,0,3.3,43.5,10.9,,,
3750,2022-04-08,0,2.1,49,12.9,,,
3751,2022-04-09,0.5,3,43.8,17.8,,,
3752,2022-04-10,0,2,46,18.2,,,
3753,2022-04-11,0,2.4,60.4,19.6,,,
3754,2022-04-12,0.5,2.8,77.9,19.3,,,
3755,2022-04-13,1.3,4.4,69.3,13.1,,,
3756,2022-04-14,0,4,53.4,13.2,,,
3757,2022-04-15,0,3,46.8,13.3,,,
3758,2022-04-16,0,2.5,48.5,13.2,,,
3759,2022-04-17,0,2.3,53.8,14,,,
3760,2022-04-18,0,2.4,46.1,15.2,,,
3761,2022-04-19,0,2.4,51.9,15.2,,,
3762,2022-04-20,0,2.3,48.8,15.7,,,
3763,2022-04-21,0,2.8,48.4,16.3,,,
3764,2022-04-22,0,3.5,76.8,15,,,
3765,2022-04-23,0,1.7,57.3,17.7,,,
3766,2022-04-24,0.3,2.3,72.5,18.5,,,
3767,2022-04-25,1.3,1.4,80.5,20,,,
3768,2022-04-26,1,3.1,57.9,21.9,,,
3769,2022-04-27,0,2.7,31.5,17.7,,,
3770,2022-04-28,0,2.6,44,18.2,,,
3771,2022-04-29,15.5,3.4,70.6,13.4,,,
3772,2022-04-30,0,2.9,68,13,,,
3773,2022-05-01,0,3.1,54.8,13.4,1964.28,,
3774,2022-05-02,0,2.4,56.5,14.2,,,
3775,2022-05-03,0,2.5,45.9,14.8,,,
3776,2022-05-04,0,2.7,43.3,17.8,,,
3777,2022-05-05,0,2.2,48.1,18.9,,,
3778,2022-05-06,0,2.5,67.1,19.6,,,
3779,2022-05-07,0.5,3,52.4,18.4,,,
3780,2022-05-08,2,2.8,51.8,15.3,,,
3781,2022-05-09,0,2.2,56.4,17.9,,,
3782,2022-05-10,0,2.2,39,19.9,,,
3783,2022-05-11,0,2.4,50.4,19.7,,,
3784,2022-05-12,0,1.9,51.5,20.9,,,
3785,2022-05-13,0,2.2,45.8,19.4,,,
3786,2022-05-14,0,3.3,45.5,15.7,,,
3787,2022-05-15,0,3.2,39.8,16.2,,,
3788,2022-05-16,0,2.8,56.3,17.3,,,
3789,2022-05-17,0,2.4,60.1,20,,,
3790,2022-05-18,1.5,2.9,59.4,20,,,
3791,2022-05-19,0,3,53.6,19.9,,,
3792,2022-05-20,0,2.3,52.8,20.6,,,
3793,2022-05-21,0,2.5,70.8,20.1,,,
3794,2022-05-22,0,2.5,70.9,20.3,,,
3795,2022-05-23,0,2.3,63.5,23,,,
3796,2022-05-24,0,2.1,56.8,22.9,,,
3797,2022-05-25,3.5,2.6,66.6,21,,,
3798,2022-05-26,0,3.7,59.9,18.7,,,
3799,2022-05-27,0,3.3,62.5,20,,,
3800,2022-05-28,0,2.8,54.1,22.3,,,
3801,2022-05-29,0,2.3,66.4,23.1,,,
3802,2022-05-30,0,2.5,71,20.8,,,
3803,2022-05-31,0,2.5,42.4,20.7,,,
3804,2022-06-01,0,2.6,41.6,22.1,2089.03,,
3805,2022-06-02,0,2.7,67.4,21.5,,,
3806,2022-06-03,0,2,62.8,24.5,,,
3807,2022-06-04,0,1.7,57,25.6,,,
3808,2022-06-05,0,2.3,59.8,22.7,,,
3809,2022-06-06,4.3,3.2,69,19.7,,,
3810,2022-06-07,0,2.7,54.5,20.6,,,
3811,2022-06-08,0,2.3,61.6,21.2,,,
3812,2022-06-09,2.6,1.6,76.1,20.9,,,
3813,2022-06-10,1.2,1.9,75.8,20.9,,,
3814,2022-06-11,0,2.2,59.6,24.6,,,
3815,2022-06-12,0,2.5,58.9,24.6,,,
3816,2022-06-13,18,2.6,68.5,23.6,,,
3817,2022-06-14,0,4.2,56.4,21.5,,,
3818,2022-06-15,18.5,2.3,92.4,17.5,,,
3819,2022-06-16,0.7,2.3,78.4,20.3,,,
3820,2022-06-17,0,1.9,76.4,22.5,,,
3821,2022-06-18,0,1.7,79.6,23.3,,,
3822,2022-06-19,0,1.4,81.6,23.4,,,
3823,2022-06-20,0,1.3,76.6,25.2,,,
3824,2022-06-21,0,2,72.6,26.5,,,
3825,2022-06-22,0,2.1,71.1,25.9,,,
3826,2022-06-23,103,2.8,89.1,24.3,,,
3827,2022-06-24,19.1,3.5,90.9,22.6,,,
3828,2022-06-25,0,2.8,80.4,26,,,
3829,2022-06-26,0,2.6,82.1,26.5,,,
3830,2022-06-27,6.1,2.8,84.4,26.8,,,
3831,2022-06-28,6.3,5.8,81.9,26.9,,,
3832,2022-06-29,37.8,4.1,95.5,25.1,,,
3833,2022-06-30,176.2,2.3,99.3,22.3,,,
3834,2022-07-01,0,2.1,83.3,26.6,2084.91,,
3835,2022-07-02,0,1.7,72.8,28.8,,,
3836,2022-07-03,0,1.7,68.6,29.3,,,
3837,2022-07-04,0,1.8,71.8,29.3,,,
3838,2022-07-05,0,1.7,73.8,29.2,,,
3839,2022-07-06,16.1,2.1,76,29.5,,,
3840,2022-07-07,0,2.8,82.3,28.2,,,
3841,2022-07-08,1.7,2.9,84.4,25.8,,,
3842,2022-07-09,0.1,1.7,82.1,26.9,,,
3843,2022-07-10,0,1.7,68,29.2,,,
3844,2022-07-11,9,1.8,75,27,,,
3845,2022-07-12,0,2.2,73.1,26.8,,,
3846,2022-07-13,114.5,1.8,93.9,25,,,
3847,2022-07-14,0.9,2.3,84.6,25.7,,,
3848,2022-07-15,0,2.3,76.5,26,,,
3849,2022-07-16,34,2,83.4,24.8,,,
3850,2022-07-17,0,1.8,78.9,25.5,,,
3851,2022-07-18,0,2.2,76,26.8,,,
3852,2022-07-19,0,2.3,74.1,27.4,,,
3853,2022-07-20,1.1,2.2,76.1,27.1,,,
3854,2022-07-21,10.4,2.9,87.6,23.2,,,
3855,2022-07-22,5.2,1.9,81.5,25.1,,,
3856,2022-07-23,9.9,2,83.6,24.8,,,
3857,2022-07-24,1.2,2.1,86.9,25,,,
3858,2022-07-25,0,1.9,75,27.5,,,
3859,2022-07-26,0,1.8,72.5,28.9,,,
3860,2022-07-27,0,2,66.3,29.3,,,
3861,2022-07-28,0,2.4,63.8,29.7,,,
3862,2022-07-29,0,2.2,68.1,30.7,,,
3863,2022-07-30,1,2.6,68.4,30.9,,,
3864,2022-07-31,47.2,2.5,85.8,27.2,,,
3865,2022-08-01,30,2.4,82.4,28.6,1889.31,,
3866,2022-08-02,33.5,2.8,90,26.8,,,
3867,2022-08-03,51.1,2.8,90.1,27.1,,,
3868,2022-08-04,0,2.5,79.3,28.9,,,
3869,2022-08-05,0,2.6,76.6,29.4,,,
3870,2022-08-06,13.6,1.7,85.3,28.7,,,
3871,2022-08-07,0.9,2.4,82.1,28.9,,,
3872,2022-08-08,129.6,3.3,91.6,26.8,,,
3873,2022-08-09,123.1,2.6,96,25.1,,,
3874,2022-08-10,7.6,1.6,85.3,24.7,,,
3875,2022-08-11,38.8,1.6,87.9,25,,,
3876,2022-08-12,0,1.7,73.8,27,,,
3877,2022-08-13,4,1.3,82.8,25.8,,,
3878,2022-08-14,3,1.9,83,27.6,,,
3879,2022-08-15,0.9,4.8,83,28.1,,,
3880,2022-08-16,0,2.6,75.4,26.7,,,
3881,2022-08-17,0,2,76.6,26,,,
3882,2022-08-18,0,1.9,75.8,25.6,,,
3883,2022-08-19,66.1,2.3,86.1,26,,,
3884,2022-08-20,0,2.4,80,28.2,,,
3885,2022-08-21,0,1.7,75.3,28.1,,,
3886,2022-08-22,3.2,2.3,75.6,26.8,,,
3887,2022-08-23,2.2,2,75,25.4,,,
3888,2022-08-24,0,2.5,66.9,24.8,,,
3889,2022-08-25,1.6,1.8,78,22.2,,,
3890,2022-08-26,0,2.4,75.3,23.8,,,
3891,2022-08-27,17.6,2.8,63.1,21.5,,,
3892,2022-08-28,0,1.7,59.4,22.6,,,
3893,2022-08-29,2.2,2.3,74,21,,,
3894,2022-08-30,35.8,2.6,96.3,19.1,,,
3895,2022-08-31,0,1.8,83.3,21.7,,,
3896,2022-09-01,0,1.7,70.8,24,,,
3897,2022-09-02,0,3.1,61.8,24.7,,,
3898,2022-09-03,0,3.4,63,24.2,,,
3899,2022-09-04,33.8,3.1,88.6,22.3,,,
3900,2022-09-05,120,3.2,95.9,19.2,,,
3901,2022-09-06,25.3,3.6,78,21,,,
3902,2022-09-07,0,1.9,65.3,22.8,,,
3903,2022-09-08,0,1.6,65.5,23.2,,,
3904,2022-09-09,0,2,59.1,24.3,,,
3905,2022-09-10,0,2.6,52.3,23.6,,,
3906,2022-09-11,0.1,2.1,68.6,23.3,,,
3907,2022-09-12,0,1.6,76.1,23.8,,,
3908,2022-09-13,0,2.5,73,24.3,,,
3909,2022-09-14,0,4.6,56.9,24.6,,,
3910,2022-09-15,0.1,3.6,66.9,25.2,,,
3911,2022-09-16,14.6,2.9,78.6,25.7,,,
3912,2022-09-17,4.3,1.4,83.1,25.6,,,
3913,2022-09-18,0,2,75.3,27.1,,,
3914,2022-09-19,0,3.3,63.1,24.6,,,
3915,2022-09-20,0,2.3,57,19.9,,,
3916,2022-09-21,0,1.8,56.9,19.4,,,
3917,2022-09-22,0,2,60.1,19.8,,,
3918,2022-09-23,3.3,3.1,68.9,17.5,,,
3919,2022-09-24,0,1.8,64.6,18.5,,,
3920,2022-09-25,0,1.6,63.3,19.6,,,
3921,2022-09-26,0,1.7,58.5,20,,,
3922,2022-09-27,0,1.6,59,20.9,,,
3923,2022-09-28,0,1.8,71,20.4,,,
3924,2022-09-29,0,1.4,73.5,20.4,,,
3925,2022-09-30,0,1.6,68,20.7,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,2.5,,
